rt60,edt,c80,d50,ts,drr,room_id,label,path
0.6731579013537077,0.612,7.075242655783772,0.6764227316070172,0.04289549627383953,-8.590340059266877,but_VUT_FIT_L212,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L212/MicID01/SpkID01_20170818_T/20/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.672624210507965,0.518625,8.739221971163314,0.7834394119496276,0.03106494344489014,-6.527209567512571,but_VUT_FIT_L212,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L212/MicID01/SpkID04_20170820_S/11/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.7017437658343112,0.724125,5.526936259697926,0.6071465579221073,0.0532126392401628,-12.02966986665018,but_VUT_FIT_L212,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L212/MicID01/SpkID04_20170820_S/18/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.6663241958432394,0.637125,7.073713687827668,0.6857264221163163,0.043386433505366945,-7.935540845254861,but_VUT_FIT_L212,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L212/MicID01/SpkID05_20170820_S/03/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.6419074083658866,0.60225,8.063263719919796,0.7594671501455034,0.03586273294940201,-7.626469837108537,but_VUT_FIT_Q301,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_Q301/MicID01/SpkID04_20170915_S/21/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.697489504302237,0.51975,8.52278937057255,0.7082331815274274,0.03898495235765193,-7.988238496313515,but_VUT_FIT_Q301,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_Q301/MicID01/SpkID05_20170915_S/26/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.6123861911618169,0.53175,8.826479417762883,0.7727179186459229,0.035029386429110076,-7.854617530538501,but_VUT_FIT_Q301,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_Q301/MicID01/SpkID05_20170915_S/10/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.6699361800615562,0.57375,7.631117519818565,0.6868755125834863,0.043166462105922274,-9.307640097343684,but_VUT_FIT_Q301,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_Q301/MicID01/SpkID04_20170915_S/15/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.6383389952198977,0.421875,10.673482289994405,0.7955627847521363,0.027781580842905187,-5.518300996412378,but_VUT_FIT_Q301,office,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_Q301/MicID01/SpkID01_20170910_T/13/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.9214900186640884,1.1595,3.9674563176541584,0.5483082761284355,0.07866818958337311,-10.98540980704252,but_VUT_FIT_L227,staircase,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L227/MicID01/SpkID02_20180105_S/13/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.7959097805931423,1.83675,-0.5561703252655565,0.3352368032051078,0.12984386461313532,-13.452267338925354,but_VUT_FIT_L227,staircase,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L227/MicID01/SpkID08_20180105_S/23/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.8526186143810812,2.739,-3.635622480620432,0.19635448440363346,0.1992139280147081,-17.784633378974373,but_VUT_FIT_L227,staircase,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L227/MicID01/SpkID03_20180105_S/10/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.7880876247815034,1.483125,0.5715876146802661,0.3834425189400253,0.10807470567454766,-13.804052520113125,but_VUT_FIT_L227,staircase,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L227/MicID01/SpkID07_20180105_S/31/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.895968250088737,2.61525,-2.6635723531450948,0.23268345571211196,0.18580208039335072,-16.289751136862144,but_VUT_FIT_L227,staircase,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_L227/MicID01/SpkID10_20180107_T/24/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.48207231903957426,0.353625,13.557714087620003,0.8604597961899784,0.024002283130308583,-6.425529684488096,but_Hotel_SkalskyDvur_Room112,hotel_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/Hotel_SkalskyDvur_Room112/MicID01/SpkID01_20170906_S/27/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.5113253096052449,0.2925,15.56802634318155,0.9053702858712911,0.021708841448072603,-9.848132053883567,but_Hotel_SkalskyDvur_Room112,hotel_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/Hotel_SkalskyDvur_Room112/MicID01/SpkID03_20170906_S/19/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.6318127337272017,0.393375,11.460142164941383,0.8557247992553878,0.02805443578955726,-8.69646999510503,but_Hotel_SkalskyDvur_Room112,hotel_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/Hotel_SkalskyDvur_Room112/MicID01/SpkID03_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.505518909399725,0.386625,11.833446011625897,0.820803936942297,0.028803093193116767,-9.063798181616612,but_Hotel_SkalskyDvur_Room112,hotel_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/Hotel_SkalskyDvur_Room112/MicID01/SpkID05_20170906_S/06/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.737273246451077,0.465375,9.741972015434271,0.7537678900007333,0.036731479969580004,-11.859664645028147,but_Hotel_SkalskyDvur_Room112,hotel_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/Hotel_SkalskyDvur_Room112/MicID01/SpkID01_20170906_S/24/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.2091852007993675,1.017,4.163488188036441,0.54084256658591,0.06459002847214454,-6.601318668924035,but_VUT_FIT_E112,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_E112/MicID01/SpkID02_20170824_S/23/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.0196264287605794,0.284625,12.120683331450984,0.9037690872687549,0.01696458941692206,-1.2541034583932087,but_VUT_FIT_E112,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_E112/MicID01/SpkID03_20170824_S/06/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.2389569837088166,0.7545,5.4705271614027815,0.6741832069700918,0.04828752798927156,-6.57563615686601,but_VUT_FIT_E112,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_E112/MicID01/SpkID03_20170824_S/30/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.2089355308225402,0.688125,7.245379467164788,0.7782559225119796,0.03944800582323015,-3.5595578264359284,but_VUT_FIT_E112,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_E112/MicID01/SpkID03_20170824_S/23/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.2656266928125133,1.093125,2.8123441623368874,0.4805327885073089,0.07625518041325421,-7.151435084399642,but_VUT_FIT_E112,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_E112/MicID01/SpkID02_20170824_S/15/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.0365672408179254,0.714,6.776818358341218,0.6881506385283758,0.044218391033927426,-4.13161955598692,but_VUT_FIT_D105,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_D105/MicID01/SpkID07_20170904_T/06/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.1024068251430366,1.009875,3.7568792013379966,0.5458776030281199,0.06624069339896693,-6.1560152170008156,but_VUT_FIT_D105,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_D105/MicID01/SpkID06_20170901_S/25/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.1199093917483984,0.91275,4.446943529300463,0.595209825719983,0.06259949758743036,-10.502062341013048,but_VUT_FIT_D105,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_D105/MicID01/SpkID07_20170904_T/12/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.1090592578417078,0.956625,4.096973663909521,0.5101600439419745,0.06624401776056169,-7.830149119207984,but_VUT_FIT_D105,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_D105/MicID01/SpkID02_20170901_S/05/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
1.1353205083128863,0.972375,3.9003134407639606,0.5873089928521952,0.06512826586825593,-7.321157353447207,but_VUT_FIT_D105,lecture_room,data/raw/BUT_ReverbDB_rel_19_06_RIR-Only/VUT_FIT_D105/MicID01/SpkID03_20170901_S/24/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav
0.8911968086129648,0.656625,6.740101304371697,0.7369983245485331,0.04181470174680698,-7.535565023526104,air_lecture,lecture_room,data/raw/AIR_1_4/AIR_wav_files/air_lecture_1_0_5.wav
0.8745240957617763,0.676875,6.956041355512713,0.7186015082359694,0.040372845076764474,-4.25000581011342,air_lecture,lecture_room,data/raw/AIR_1_4/AIR_wav_files/air_lecture_1_0_3.wav
0.8705373593168291,0.41025,10.596083665862198,0.8729859359998374,0.018368084970953387,3.453319954705493,air_lecture,lecture_room,data/raw/AIR_1_4/AIR_wav_files/air_lecture_1_1_1.wav
0.8774749265671963,0.6885,6.533832902409148,0.7067902000102367,0.04359280876975884,-5.421346233953899,air_lecture,lecture_room,data/raw/AIR_1_4/AIR_wav_files/air_lecture_0_0_4.wav
0.9053590285784401,0.65325,7.165276821323934,0.7242537045013988,0.038304438993751175,-2.8442824990730076,air_lecture,lecture_room,data/raw/AIR_1_4/AIR_wav_files/air_lecture_0_1_3.wav
0.32361347813096525,0.10725,22.423647575745612,0.9815344651797329,0.005798053974680517,5.200872786724137,air_meeting,meeting_room,data/raw/AIR_1_4/AIR_wav_files/air_meeting_0_1_3.wav
0.33476096295698493,0.132375,20.387827908834204,0.9662743798901912,0.008134029156726966,1.0314850702306877,air_meeting,meeting_room,data/raw/AIR_1_4/AIR_wav_files/air_meeting_1_1_3.wav
0.3482167939136411,0.152625,19.882590077108592,0.9662048467001451,0.007940061214063428,2.39076075120815,air_meeting,meeting_room,data/raw/AIR_1_4/AIR_wav_files/air_meeting_1_1_1.wav
0.3358522110862708,0.189375,19.84673587680915,0.9661615590639738,0.009295411669293437,1.294165998728403,air_meeting,meeting_room,data/raw/AIR_1_4/AIR_wav_files/air_meeting_0_1_2.wav
0.35788048320033067,0.1395,20.72799715047452,0.9700067547832144,0.007859129658485951,2.7890994469195034,air_meeting,meeting_room,data/raw/AIR_1_4/AIR_wav_files/air_meeting_1_0_4.wav
0.6648723381737343,0.34125,12.980803756840881,0.8773616271554859,0.01826487783323791,-0.7359485276306639,air_office,office,data/raw/AIR_1_4/AIR_wav_files/air_office_0_0_2.wav
0.6477083442165605,0.33075,13.17343124159697,0.8806042568811838,0.01761401521117,-0.867603621342452,air_office,office,data/raw/AIR_1_4/AIR_wav_files/air_office_1_0_2.wav
0.5669494602724338,0.12525,17.298986812764475,0.9596806545437958,0.006987320075641442,5.841723390905759,air_office,office,data/raw/AIR_1_4/AIR_wav_files/air_office_1_1_1.wav
0.6180125043430821,0.174375,15.993520910318338,0.9451528480294008,0.008820072478195896,4.809670879171758,air_office,office,data/raw/AIR_1_4/AIR_wav_files/air_office_0_0_1.wav
0.6592819188787704,0.373875,11.858689446174559,0.8654935343809483,0.022485901952262022,-3.2897086601609136,air_office,office,data/raw/AIR_1_4/AIR_wav_files/air_office_1_0_3.wav
0.9722262476101388,0.2745,12.464686993560347,0.9099585093837784,0.012892652278027992,5.667246892704101,air_stairway,staircase,data/raw/AIR_1_4/AIR_wav_files/air_stairway_1_1_2_30_logsweep.wav
1.06993111701102,0.7725,5.513072105575343,0.6381267499781967,0.055331122274053124,-8.463647310917983,air_stairway,staircase,data/raw/AIR_1_4/AIR_wav_files/air_stairway_0_1_3_30_logsweep.wav
0.9676925485672284,0.3135,12.003017554782192,0.8942567669708149,0.014919624573499182,4.741301336919211,air_stairway,staircase,data/raw/AIR_1_4/AIR_wav_files/air_stairway_1_1_2_0_logsweep.wav
1.0376255775594279,0.55125,8.558276700432188,0.7998361868749014,0.03132421409555185,-0.6157745880741742,air_stairway,staircase,data/raw/AIR_1_4/AIR_wav_files/air_stairway_1_1_1_150_logsweep.wav
1.039779756506313,0.699,6.500179717809214,0.6916450086609233,0.04767021397858511,-5.6910016286822795,air_stairway,staircase,data/raw/AIR_1_4/AIR_wav_files/air_stairway_0_1_2_30_logsweep.wav
0.7703415625905998,0.09675,17.90314863863053,0.9668012150986265,0.00599880842043225,7.276563113159438,ace_lecture_room_1,lecture_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Lecture_Room_1/1/Single_508_1_RIR.wav
0.8122741938056898,0.27825,13.231904604945308,0.9093646634638352,0.016177327454477905,-2.11505775056457,ace_lecture_room_1,lecture_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Lecture_Room_1/2/Single_508_2_RIR.wav
1.530767862753173,0.351,10.654338754235281,0.8926778461662767,0.019422740448980503,5.401265866621015,ace_lecture_room_2,lecture_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Lecture_Room_2/1/Single_403a_1_RIR.wav
1.5187521059406883,0.713625,7.361491735276737,0.7888263515060684,0.03694305449379677,-0.13465873129919625,ace_lecture_room_2,lecture_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Lecture_Room_2/2/Single_403a_2_RIR.wav
0.46723795689755415,0.337875,12.86860069059758,0.8787965058104632,0.0189367034027801,-1.3023163853925788,ace_meeting_room_1,meeting_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Meeting_Room_1/1/Single_503_1_RIR.wav
0.4736801635762484,0.347625,12.70757621808879,0.8744635236910675,0.02097628901791431,-2.5878383467251584,ace_meeting_room_1,meeting_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Meeting_Room_1/2/Single_503_2_RIR.wav
0.5009392239685505,0.158625,17.981892183603993,0.9528014595836852,0.010543090718215787,0.7900345549287956,ace_meeting_room_2,meeting_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Meeting_Room_2/1/Single_611_1_RIR.wav
0.4466375895960581,0.12375,19.956762988888983,0.9737583188939158,0.006373530690689628,4.356312226347483,ace_meeting_room_2,meeting_room,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Meeting_Room_2/2/Single_611_2_RIR.wav
0.4655148283063074,0.21825,17.61496375098594,0.9470569838098699,0.012843071143689775,0.2843751152483481,ace_office_1,office,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Office_1/1/Single_502_1_RIR.wav
0.3806954376003017,0.212625,17.888067133108795,0.9439172196263336,0.013658263674954527,-2.5687080010662493,ace_office_1,office,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Office_1/2/Single_502_2_RIR.wav
0.4244919994184096,0.327,13.507473285039339,0.8876278836300354,0.017189871883408973,0.5299160233117662,ace_office_2,office,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Office_2/1/Single_803_1_RIR.wav
0.4216597854683952,0.381375,12.269757820285584,0.836044284552289,0.02505062325052363,-6.253508068766582,ace_office_2,office,data/raw/ACE[Data Corpus for the IEEE-AASP Challenge on the Acoustic Characterization of Environments (ACE)]/Single/Office_2/2/Single_803_2_RIR.wav
